author,is_other,is_uk,is_us,nationality,reviews,uklist,uslists,salesevidence,raw_num_vols,midcareer,num_vols,logvols,logsales,noisyprior,ratio,posterior,percentile,prestige
"Daniel, Mackenzie",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,12.0,1851.0,12.24,2.5832425505088623,0.0,0.058067733162327856,0.004385780450326877,0.29597585090828304,0.5767790262172284,0.310648206041
"Collins, Dale",1.0,0.0,0.0,au,0.0,0.0,0.0,0.0,10.0,1927.0,12.2,2.580216829592325,0.0,0.041052844855918806,0.0031100640042362733,0.2956485925275583,0.3623481781376518,0.27922109037
"Beckett, Samuel",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,8.0,1938.0,12.15,2.5764217586237734,0.0,0.56370988252901,0.042867671675209884,0.29523775438982325,0.36220472440944884,0.8200898327159999
"Lean, Florence",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,15.0,1881.0,12.12,2.574137783515943,0.0,0.24822167802940226,0.018919335215655662,0.2949903046500219,0.4888475836431227,0.143807443745
"Schreiner, Olive",1.0,0.0,0.0,za,1.0,0.0,0.0,0.0,17.0,1897.0,12.11,2.5733752977756086,0.0,0.5296874563865884,0.040403314751074636,0.2949076629099397,0.41304347826086957,0.655287237829
"Erckmann, Emile",1.0,0.0,0.0,french,0.0,0.0,0.0,0.0,12.0,1863.0,12.03,2.567254391136754,0.0,0.79109012761966,0.06071297986336608,0.294243659556452,0.5340050377833753,0.5063204059740001
"Pomeroy, Mark M",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,15.0,1882.0,11.97,2.5626389983283526,0.0,0.244663306546051,0.018863786163920662,0.29374228502289684,0.47947761194029853,0.23193966567
"Harwood, John Berwick",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,12.0,1862.0,11.95,2.5610957881455465,0.0,0.0423632729223998,0.0032712952063629194,0.2935745129015861,0.5335051546391752,0.43922844245433335
"Marriott, Charles",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,17.0,1901.0,11.89,2.556451816951096,0.0,0.1917484588356722,0.014875753206801567,0.2930692414743648,0.40150093808630394,0.581521572719
"Benedict, Frank Lee",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,13.0,1870.0,11.76,2.546315277916644,0.0,0.05379995548097377,0.004216297451486973,0.2919643227896444,0.5212527964205816,0.35388732137900003
"Hardy, Arthur Sherburne",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,15.0,1889.0,11.71,2.542389085201363,0.0,0.6306798736465037,0.04962076110515371,0.291535606959992,0.46238532110091746,0.889985164333
"Victor, Metta Victoria Fuller",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,12.0,1865.0,11.67,2.5392369943330477,0.0,0.35388272022605793,0.027930759291717278,0.2911911192282755,0.5204819277108433,0.40636737545
"Hughes, Richard Arthur Warren",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,9.0,1929.0,11.62,2.5352828571130672,0.0,0.14107172529647083,0.011178425142351097,0.29075860264916975,0.354978354978355,0.734108997356
"Stone, Grace Zaring",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,9.0,1930.0,11.59,2.532902848056256,0.0,1.1922636918336198,0.09469926066986654,0.29049806965112873,0.3554083885209713,0.5812406342090001
"Oyen, Henry",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,11.0,1921.0,11.5,2.5257286443082556,0.0,0.4141063936216242,0.03312851148972994,0.28971182808951784,0.36151079136690645,0.229847345483
"Everett-Green, Evelyn",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,11.0,1922.0,11.49,2.5249283241374862,0.0,0.4588285043712285,0.03673566888480612,0.28962403527390196,0.3621621621621622,0.563271531457
"Horlock, Knightley William",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,12.0,1857.0,11.39,2.516889695641051,0.0,0.5178574531659734,0.04179640461388002,0.2887413005570552,0.5555555555555556,0.227717796996
"Brebner, Percy James",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,13.0,1913.0,11.37,2.5152741864043966,0.0,0.528085281633155,0.04269080692264794,0.28856369809929955,0.3626373626373626,0.180351746394
"Street, James H. (James Howell)",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,7.0,1941.0,11.35,2.513656063073986,0.0,0.43729599871213193,0.0354085828916706,0.2883857413403302,0.34782608695652173,0.5763130334409999
"Diaz, Abby Morton",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,13.0,1872.0,11.14,2.4965057856313524,0.0,0.024776335637303325,0.002040884319382481,0.286495534174486,0.5031847133757962,0.6252468062650001
"Warfield, Catherine Ann Ware",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,11.0,1863.0,11.03,2.4874035299865875,0.0,0.9595561625150206,0.07976360453158941,0.2854893666652961,0.5163727959697733,0.564674767079
"Wingfield, Lewis",0.0,1.0,0.0,ir,0.0,0.0,0.0,0.0,14.0,1885.0,11.02,2.4865719291070616,0.0,1.138417440409258,0.09471026958479684,0.28539734023915836,0.46605504587155966,0.534984989156
"Thompson, Edward John",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,9.0,1927.0,10.98,2.4832385926873033,0.0,0.8556052664691183,0.07141947132463425,0.28502829921623196,0.340080971659919,0.302901521229
"Hocking, Joseph",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,15.0,1898.0,10.95,2.4807312783775197,0.0,0.2320996870660863,0.019422567955321032,0.284750532354986,0.39264990328820115,0.194308844742
"Aïdé, Hamilton",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,14.0,1880.0,10.93,2.4790562361098245,0.0,0.18986448809603315,0.0159148774598519,0.28456488271980446,0.46716697936210133,0.4888938538843333
"Maniates, Belle Kanaris",0.0,0.0,1.0,ca,0.0,0.0,0.0,0.0,13.0,1912.0,10.92,2.4782176616372036,0.0,1.2228695417883295,0.10258972666009476,0.28447191594987764,0.35489833641404805,0.192247300623
"Hamerton, Philip Gilbert",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,14.0,1878.0,10.89,2.4756977107026903,0.0,0.7811090793157905,0.06569462399628179,0.2841924460866067,0.47619047619047616,0.362622278036
"Speight, T. W",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,12.0,1869.0,10.87,2.4740142086215764,0.0,0.05788048721004019,0.0048761994279730575,0.28400565675708805,0.497737556561086,0.579950581263
"Davis, M. E. M",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,14.0,1907.0,10.8,2.468099531471619,0.0,0.19951309523096206,0.016907889426352716,0.2833488762414338,0.3612167300380228,0.389724826987
"Parr, Louisa Taylor",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,12.0,1871.0,10.79,2.4672517145492794,0.0,0.3493652018743659,0.029632332644136214,0.28325466526077386,0.4870689655172414,0.418877461809
"Heppenstall, Rayner",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,7.0,1939.0,10.79,2.4672517145492794,0.0,0.6623173267557482,0.05617619395723055,0.28325466526077386,0.33421750663129973,0.777737350835
"Barry, William Francis",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,14.0,1887.0,10.75,2.463853240590168,0.0,0.03992414454515716,0.003397799535758056,0.2828768523972439,0.44320297951582865,0.6114408690786667
"Graeme, Bruce",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,6.0,1945.0,10.71,2.460443177609626,0.0,0.11579358736478412,0.009888436154123324,0.28249748201806046,0.34146341463414637,0.151640863778
"Murray, Hamilton",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,10.0,1855.0,10.52,2.444084655267745,0.0,0.46729577852380627,0.04056386966352485,0.2806739031707962,0.5352564102564102,0.3607193612795
"Clarke, Donald Henderson",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,8.0,1931.0,10.47,2.4397349311412793,0.0,0.48479407702728133,0.04226626652373856,0.28018800422756496,0.3333333333333333,0.39280123185099997
"Elton, Arthur Hallam",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,11.0,1857.0,10.44,2.437115985951652,0.0,0.1194810463315915,0.01044414740660765,0.2798952458971355,0.5321637426900585,0.484114035417
"Spofford, Harriet Elizabeth Prescott",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,10.0,1860.0,10.25,2.4203681286504293,0.0,0.17267598712346288,0.0153489766331967,0.27801957601423366,0.5121293800539084,0.488336513278
"Palacio Valdés, Armando",1.0,0.0,0.0,spanish,0.0,0.0,0.0,0.0,14.0,1899.0,10.21,2.4168062370840686,0.0,0.511805190066233,0.04565612757058278,0.27761989326524317,0.384321223709369,0.47187381467699996
"Rice, Elmer",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,7.0,1937.0,10.0,2.3978952727983707,0.0,0.2878425738002895,0.026167506709117227,0.27549349228493636,0.3224181360201511,0.382084033632
"Barnes, Djuna",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,7.0,1936.0,9.97,2.395164274287139,0.0,0.00330707623155864,0.00030146547233898265,0.2751858136575294,0.3225806451612903,0.866792450046
"Greey, Edward",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,11.0,1871.0,9.89,2.387844936944869,0.0,0.6114235077470964,0.05614540934316771,0.2743604795250615,0.47629310344827586,0.33138763168499996
"Chesebro', Caroline",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,11.0,1871.0,9.89,2.387844936944869,0.0,0.7228638460235068,0.06637868191216775,0.2743604795250615,0.47629310344827586,0.607393669394
"May, Sophie",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,14.0,1901.0,9.79,2.378619779270043,0.0,0.7310769305697639,0.06775504453843965,0.27331876219245543,0.37523452157598497,0.5049111228509999
"Morrow, Honoré",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,8.0,1927.0,9.76,2.3758355547336385,0.0,0.5243245488399815,0.0487290472899611,0.27300404470111056,0.32388663967611336,0.269502732144
"Whitaker, Herman",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,12.0,1909.0,9.64,2.3646204839134985,0.0,0.10796219935586539,0.01014682324773171,0.2717348712241087,0.3452830188679245,0.41405207796099996
"Chetwynd, Henry Wayland",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,1886.0,9.47,2.3485140248824456,0.0,0.4824520748591968,0.04607947228836645,0.26990815632503007,0.43575418994413406,0.492486534775
"Belfast, Frederick Richard Chichester",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,9.0,1852.0,9.47,2.3485140248824456,0.0,0.5733180807983868,0.05475817390624515,0.26990815632503007,0.5236363636363637,0.445887169639
"Bardeen, C. W. (Charles William)",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,9.0,1921.0,9.41,2.3427668826268775,0.0,0.27674253243470226,0.02658429706385228,0.2692552383976782,0.329136690647482,0.32278445338399997
"Shanks, Edward",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,7.0,1933.0,9.36,2.337952236831337,0.0,0.08440158943832636,0.00814687156740602,0.268707823146554,0.3120567375886525,0.467305368292
"Goldring, Douglas",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,10.0,1917.0,9.3,2.33214389523559,0.0,0.23381732587734197,0.022700711250227375,0.2680469067210036,0.32971014492753625,0.806364203071
"Macleod, Fiona",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,13.0,1895.0,9.29,2.331172549845958,0.0,0.2305582707087502,0.022406051575194385,0.2679363249640159,0.3968565815324165,0.856172374914
"Lubbock, Percy",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,8.0,1925.0,9.28,2.330200260027019,0.0,0.13171222200163246,0.012812472957357244,0.26782562008234323,0.32894736842105265,0.509243529819
"Von Hutten, Bettina Riddle",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,13.0,1900.0,9.26,2.3282528397426234,0.0,0.4979505611855791,0.048533193098009665,0.2676038401187608,0.3676190476190476,0.552566122684
"Reddall, Henry Frederic",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,12.0,1907.0,9.25,2.327277705584417,0.0,0.25574837969709985,0.0249510614338634,0.26749276462260096,0.3365019011406844,0.304313992373
"Davis, William Stearns",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,11.0,1912.0,9.24,2.3263016196113617,0.0,1.1111265858057775,0.10850845564509545,0.26738156517325357,0.32717190388170053,0.480509587987
"Lowry, Malcolm",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,5.0,1947.0,9.24,2.3263016196113617,0.0,0.19877466622282056,0.019411588498322318,0.26738156517325357,0.30689655172413793,0.807505027364
"Luther, Mark Lee",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,13.0,1902.0,9.2,2.322387720290225,0.0,0.33733143737660565,0.033071709546726044,0.266935523671143,0.3602251407129456,0.651423147549
"Neil, Ross",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,10.0,1870.0,9.05,2.307572634505085,0.0,0.18676497167539238,0.01858357927118332,0.26524494467286064,0.47874720357941836,0.561560732623
"Oursler, Fulton",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,7.0,1930.0,9.01,2.303584593327129,0.0,0.41411123258354715,0.041369753504849865,0.2647892816934186,0.304635761589404,0.375010051358
"Francis, Francis",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,9.0,1859.0,8.89,2.2915241456346207,0.0,0.6936458392087405,0.07013608080978163,0.26340984399455164,0.5013927576601671,0.50474356653
"Elliott, Maud Howe",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,12.0,1905.0,8.81,2.2834022735772717,0.0,0.6211398662590375,0.06331700981233818,0.2624797020426846,0.3326959847036329,0.510045524945
"Gerard, E",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,11.0,1882.0,8.77,2.2793164660546914,0.0,0.3196924063223091,0.03272184302173072,0.2620114324728543,0.42723880597014924,0.7545647275293333
"Chorley, Henry Fothergill",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,9.0,1866.0,8.68,2.2700619012884857,0.0,0.8010600098234422,0.08275413324622337,0.2609499347100592,0.4701670644391408,0.49411586378
"Prime, William Cowper",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,8.0,1853.0,8.61,2.262804222982201,0.0,0.4128569591847822,0.04296118201714696,0.260116683634854,0.4948453608247423,0.446176187883
"Lawson, Henry",1.0,0.0,0.0,au,1.0,0.0,0.0,0.0,12.0,1900.0,8.55,2.256541154492639,0.0,0.03452098790519369,0.0036147631314338937,0.25939707831645126,0.35619047619047617,0.469495818469
"Mowery, William Byron",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,6.0,1934.0,8.51,2.252343876557299,0.0,0.8702775914215128,0.09151183926619483,0.25891454983654844,0.3004807692307692,0.0729569720424
"Hannay, James",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,8.0,1855.0,8.42,2.2428350885882717,0.0,0.06363635101185404,0.006755451275143741,0.2578206042404356,0.5032051282051282,0.7577609138286667
"Colton, Arthur Willis",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,12.0,1901.0,8.39,2.2396452932201716,0.0,0.16553643437966536,0.01762901324597075,0.25745339133478523,0.34896810506566606,0.841479232525
"Robinson, Solon",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,8.0,1854.0,8.38,2.238579763018133,0.0,0.19348054465437928,0.020626923737140646,0.25733069992255464,0.48986486486486486,0.34695683736999994
"West, Edward Sackville",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,7.0,1926.0,8.34,2.234306252240751,0.0,0.13547758929922638,0.014505095214049933,0.2568384919468593,0.3029126213592233,0.730420982252
"Charlesworth, Maria Louisa",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,10.0,1876.0,8.07,2.2049722641270453,0.0,0.5346820627346572,0.05895061331142858,0.2534545687088369,0.4288537549407115,0.220955175644
"Noble, Annette Lucile",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,11.0,1898.0,8.03,2.200552367428894,0.0,0.8865428729830844,0.09817750531374136,0.2529439410440242,0.35009671179883944,0.330047143107
"King, Grace Elizabeth",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,11.0,1893.0,7.88,2.1838015570040787,0.0,0.07061910901899374,0.0079526023670038,0.25100710243274194,0.38446969696969696,0.602675419287
"O'Grady, Standish",0.0,1.0,0.0,ir,1.0,0.0,0.0,0.0,11.0,1896.0,7.84,2.179286876649552,0.0,0.0606173389988204,0.00685716504511543,0.2504846675087024,0.3611111111111111,0.5499528531
"Libbey, Laura Jean",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,10.0,1880.0,7.81,2.175887439948088,0.0,0.7888368044132874,0.0895387973227341,0.2500911767048271,0.4202626641651032,0.23288040967300003
"Lockhart, Laurence W. M",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,10.0,1878.0,7.78,2.1724764076470255,0.0,0.4449910402216709,0.050682350822513766,0.24969625038246082,0.4228571428571429,0.55778392546
"Grier, Sydney C",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,11.0,1902.0,7.78,2.1724764076470255,0.0,0.1301338274292817,0.014821620436136867,0.24969625038246082,0.34146341463414637,0.363924112561
"French, Allen",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,11.0,1901.0,7.69,2.162172939277301,0.0,0.03174203327232434,0.0036527080865735714,0.24850277900401074,0.33583489681050654,0.301180721922
"Long, Catharine",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,7.0,1853.0,7.53,2.143589361503588,0.0,0.09487723102148911,0.011122770342495791,0.24634829916569062,0.4742268041237113,0.474069247352
Houstoun,0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,8.0,1868.0,7.47,2.136530508663963,0.0,0.7422709446237067,0.08763529452464071,0.24552935224662756,0.44779582366589327,0.353934800938
"Fullom, S. W",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,8.0,1867.0,7.45,2.134166441369082,0.0,0.5023581060183486,0.059450663434124106,0.24525501457808158,0.4444444444444444,0.516035242847
"Detzer, Karl",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,6.0,1927.0,7.32,2.1186622548331173,0.0,0.7988052617387494,0.09601024780513814,0.24345508331638285,0.29554655870445345,0.334430249
"Bullard, Arthur",0.0,0.0,1.0,us,2.0,0.0,0.0,0.0,8.0,1916.0,7.32,2.1186622548331173,0.0,0.12870861643545436,0.01546978562926134,0.24345508331638285,0.2971014492753623,0.5430184759625001
"Ross, Clinton",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,10.0,1898.0,7.3,2.1162555148025524,0.0,0.578703743069838,0.06972334253853468,0.24317556844436466,0.3346228239845261,0.494205597448
"Middlemass, Jean",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,9.0,1881.0,7.27,2.1126345090356,0.0,0.525854003729987,0.06358573201088115,0.2427549801883068,0.3996282527881041,0.38612736228600003
"Leavitt, John McDowell",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,8.0,1871.0,7.19,2.1029138978649784,0.0,0.04437272838003793,0.005417915553118184,0.2416256276914002,0.42887931034482757,0.462569410669
"Diehl, Alice M",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,9.0,1884.0,7.17,2.1004689088719113,0.0,0.4425117884806512,0.05416300960595486,0.24134150592915324,0.39526411657559196,0.603840275616
"Nin, Anais",1.0,0.0,0.0,cu,1.0,0.0,0.0,0.0,4.0,1945.0,7.14,2.096790180014449,0.0,0.08096696279960981,0.009946801326733392,0.2409139745035027,0.29878048780487804,0.6753568299699999
"Nagibin, I͡Uriĭ",1.0,0.0,0.0,ru,0.0,0.0,0.0,0.0,4.0,1945.0,7.14,2.096790180014449,0.0,0.7977577499799542,0.09800463758967495,0.2409139745035027,0.29878048780487804,0.263362175576
"Payne, Will",1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,10.0,1900.0,7.12,2.0943301541735866,0.0,0.578751109646506,0.07127476719784556,0.2406280503588247,0.3295238095238095,0.7457450972305001
"Hurston, Zora Neale",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,5.0,1934.0,7.09,2.0906287310704004,0.0,0.7129985389551885,0.08813331754699487,0.24019780243893674,0.28365384615384615,0.6849441731550001
"Young, Martha",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,10.0,1902.0,7.08,2.089391872533004,0.0,0.5828498734920152,0.0721348853331702,0.24005402195460246,0.32645403377110693,0.10106470793500001
"Colvill, Helen Hester",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,9.0,1880.0,7.02,2.081938421878423,0.0,0.7440425217276665,0.09277338176155443,0.23918748716510854,0.3977485928705441,0.567751985508
"Sargent, Epes",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,7.0,1864.0,7.02,2.081938421878423,0.0,0.23436831173087866,0.029222981512578388,0.23918748716510854,0.43672456575682383,0.453379366189
"Dalton, William",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,7.0,1862.0,6.97,2.075684492802124,0.0,0.3347564617188262,0.042002065460329516,0.23846029180677356,0.43556701030927836,0.270224255219
"Drury, Anna H",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,1862.0,6.97,2.075684492802124,0.0,0.04885985479304073,0.006130471115814396,0.23846029180677356,0.43556701030927836,0.619821291601
"Ellis, Havelock",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,9.0,1907.0,6.94,2.0719132752590443,0.0,0.02061885903711904,0.002596833631878972,0.2380217365446268,0.30038022813688214,0.361628770278
"Knight, Kathleen Moore",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1944.0,6.76,2.048982334195127,0.0,0.3513010320166553,0.04527075154853805,0.23535455859760765,0.29239766081871343,0.08395868052330001
"Gibbon, Perceval",1.0,0.0,0.0,za,1.0,0.0,0.0,0.0,8.0,1911.0,6.71,2.0425181875752383,0.0,0.38217307253212857,0.04956849189781175,0.23460258482702145,0.2949907235621521,0.549004680014
"Cannon, LeGrand",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,4.0,1942.0,6.65,2.0347056478384444,0.0,0.6119463128738791,0.07999298207501687,0.2336937298671419,0.29014084507042254,0.5011182270719999
"Kelly, Myra",0.0,1.0,0.0,ir,1.0,0.0,0.0,0.0,9.0,1904.0,6.52,2.017566137961748,0.0,0.4629027081869268,0.06155621119507006,0.23169988338906525,0.30185185185185187,0.23946041616900002
"Pedler, Margaret (Bass) Mrs",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,5.0,1930.0,6.44,2.0068708488450007,0.0,1.1681972147205006,0.15701575466673395,0.2304558261731993,0.27593818984547464,0.124182145725
"Crackanthorpe, Hubert",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,9.0,1895.0,6.43,2.005525858729668,0.0,0.07079953764577945,0.009528874514909752,0.2302993908952413,0.33988212180746563,0.8497944433779999
"Cooper, Katherine",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,8.0,1884.0,6.37,1.9974177062012453,0.0,0.18160060433756334,0.02464051619234238,0.22935640451406797,0.37522768670309653,0.456226333781
"Dowling, Richard",0.0,1.0,0.0,ir,0.0,0.0,0.0,0.0,8.0,1886.0,6.31,1.9892432737616872,0.0,0.10078133670323228,0.013786776566789642,0.22840585314180178,0.36685288640595903,0.6265245876300001
"Winslow, Thyra Samter",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,6.0,1923.0,6.3,1.9878743481543455,0.0,0.16508590683913854,0.022614507786183364,0.22824668600132136,0.2851851851851852,0.7719507668410001
"Poynter, E. Frances",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,7.0,1871.0,6.29,1.986503546020567,0.0,0.6609975732005389,0.09067182074081466,0.22808730574542196,0.4051724137931034,0.632394465469
"Flandrau, Charles Macomb",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,9.0,1901.0,6.29,1.986503546020567,0.0,0.03326938340769846,0.004563701427667827,0.22808730574542196,0.3076923076923077,0.684263907333
"Hamley, Edward Bruce",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,6.0,1854.0,6.28,1.9851308622085946,0.0,0.5203732486666596,0.07147984184981587,0.22792771194376493,0.4391891891891892,0.557007007635
"(Alfred Greenwood), Hales, A. G",1.0,0.0,0.0,au,0.0,0.0,0.0,0.0,6.0,1922.0,6.27,1.9837562915454279,0.0,0.4340154241312672,0.059699508133599345,0.22776790416484677,0.2702702702702703,0.205976621237
"Bibesco, Elizabeth",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,6.0,1921.0,6.27,1.9837562915454279,0.0,0.09370093331383002,0.01288871159750069,0.22776790416484677,0.26798561151079137,0.7680340711839999
"Latimer, Elizabeth Wormeley",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,8.0,1880.0,6.24,1.979621206397625,0.0,0.21353677931531315,0.029494030292170324,0.22728719263193667,0.37523452157598497,0.34447644328599997
"Corey, Paul",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,4.0,1940.0,6.19,1.9726911717329554,0.0,0.17534775151683923,0.024387726219310044,0.22648168658414902,0.26881720430107525,0.276749375724
"Cook, Dutton",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,6.0,1861.0,6.19,1.9726911717329554,0.0,0.546160030651745,0.07596106128675173,0.22648168658414902,0.4217506631299735,0.6552099912129999
"Smythies, Harriet Maria Gordon",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,6.0,1861.0,6.19,1.9726911717329554,0.0,0.11315980893225154,0.015738499156085054,0.22648168658414902,0.4217506631299735,0.28941842383
"Farrar, F. W",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,6.0,1861.0,6.19,1.9726911717329554,0.0,0.1991009711428949,0.027691372898872725,0.22648168658414902,0.4217506631299735,0.471002689941
"Elliott, Sarah Barnwell",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,8.0,1879.0,6.17,1.969905654611529,0.0,0.45763977100336123,0.06382702524454131,0.22615796185472462,0.36685288640595903,0.376631870902
"Pinkney, Jane Vaughan",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,6.0,1851.0,6.12,1.9629077254238845,0.0,0.06414363874245672,0.009008938025625943,0.2253448131765375,0.4344569288389513,0.348647691137
"Dorr, Julia C. R",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,7.0,1872.0,5.99,1.944480556245719,0.0,0.8374159236459435,0.11980199193790322,0.22320462221909057,0.39065817409766457,0.48068915136699997
"Fogerty, J",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,7.0,1873.0,5.93,1.9358598132018119,0.0,0.2786850434177231,0.04021429197946942,0.22220396331120065,0.38125,0.47627737506800005
"Converse, Florence",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,8.0,1903.0,5.86,1.925707441737794,0.0,0.3153165487740121,0.04596451148309214,0.22102606252041163,0.2933579335793358,0.7260109436259999
"Dowson, Ernest Christopher",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,8.0,1899.0,5.83,1.9213246735826988,0.0,0.8792075382659953,0.128727311605563,0.22051775942785862,0.30210325047801145,0.81058258768
"James, Winifred",1.0,0.0,0.0,au,1.0,0.0,0.0,0.0,7.0,1910.0,5.82,1.9198594718553708,0.0,0.854787495832904,0.1253354099461736,0.22034785637870147,0.2718808193668529,0.54388245722
"Goodwin, H. B",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,6.0,1866.0,5.79,1.9154509415706047,0.0,0.09583238931504695,0.0141137539491969,0.21983673432122453,0.3914081145584726,0.279401842581
