word,docfreq
was-bewildered,27
sing,27
praise,27
hanging,27
bringing,27
was-horrified,27
conversed,27
squatted,27
aim,27
supper,27
capacity,27
preserved,27
lift,27
was-discovered,27
achieved,27
thank,27
revealed,27
problem,27
hatred,27
blushing,27
grandson,27
superiority,27
count,27
audience,27
comment,27
snorted,27
scalp,27
was-shut,27
weapon,27
costume,27
apartments,27
was-loves,27
was-go,27
accent,27
conceive,27
bound,27
overcome,26
lunch,26
was-blinded,26
teacher,26
was-explained,26
brave,26
footing,26
belongings,26
astonished,26
was-detained,26
quoted,26
was-approaching,26
teach,26
was-mentioned,26
slowed,26
was-written,26
poor,26
hummed,26
prepare,26
temperament,26
was-hailed,26
blame,26
resolve,26
reeled,26
fine,26
qualities,26
forces,26
utterance,26
brush,26
planning,26
passage,26
fill,26
captain,26
was-woke,26
number,26
adversary,26
guardian,26
corrected,26
approval,26
was-beaten,26
excuse,26
blurted,26
shame,26
was-bothered,26
was-clasped,26
burden,26
respect,26
salary,26
believes,26
was-upset,26
was-threatened,26
steed,26
become,26
match,26
reassured,26
dreaming,26
annoyance,26
recollection,26
rejected,26
hurled,26
was-serve,26
dodged,26
was-worry,26
dealt,26
was-comforted,26
was-entertained,26
was-fetch,26
was-urging,26
was-restrained,26
coughed,26
assistant,26
toilet,26
lies,26
was-strike,26
true,26
repeat,26
mine,26
induced,25
was-reduced,25
affair,25
was-oppressed,25
was-question,25
fighting,25
whirled,25
wounds,25
hauled,25
was-resumed,25
exertions,25
sobbing,25
wine,25
attendants,25
meditations,25
bunk,25
was-robbed,25
loneliness,25
deserves,25
doctor,25
charms,25
was-denied,25
licked,25
mirror,25
expressions,25
alighted,25
slave,25
pursue,25
poked,25
annoyed,25
labours,25
gestured,25
developed,25
pupil,25
was-disposed,25
household,25
camp,25
encounter,25
restless,25
trial,25
superior,25
race,25
was-went,25
misfortunes,25
tracks,25
stockings,25
